"season","season_type","game_date","game_id","matchup","team_abbrev","team_id","opp_team_abbrev","possession","won_tip","score_first","score_first_2Q","score_first_3Q","score_first_4Q","win_tip_prob_xtip","home_team","spread","score_first_prob_glmnet","score_first_prob_earth","model","score_first_prob_glmnet_2Q","score_first_prob_earth_2Q","score_first_prob_glmnet_3Q","score_first_prob_earth_3Q","score_first_prob_glmnet_4Q","score_first_prob_earth_4Q"
"2019-20","Regular Season",2019-12-01,"21900289","OKC @ NOP","NOP","1610612740","OKC","OKC",FALSE,FALSE,FALSE,FALSE,TRUE,0.185552988420049,TRUE,-2.5,0.430040820393882,0.40126855283089,"all",0.564355686169187,0.612679651839558,0.562746486536643,0.613619046362916,0.413195202794478,0.381131311692196
"2019-20","Regular Season",2019-12-01,"21900290","ORL vs. GSW","ORL","1610612753","GSW","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,0.419567625284521,TRUE,-8,0.498386340433132,0.512478089913676,"all",0.516547308828654,0.529253288525231,0.527821288357312,0.557607860183697,0.477584044946464,0.469430670556383
"2019-20","Regular Season",2019-12-01,"21900291","UTA @ TOR","TOR","1610612761","UTA","TOR",TRUE,FALSE,FALSE,FALSE,TRUE,0.425355941237147,TRUE,-2,0.486420429202843,0.486485012676987,"all",0.515357259840596,0.527148622499824,0.517205697230674,0.536116523100438,0.479195274389644,0.471663369497782
"2019-20","Regular Season",2019-12-01,"21900292","LAC vs. WAS","LAC","1610612746","WAS","LAC",TRUE,TRUE,TRUE,FALSE,TRUE,0.532148664307465,TRUE,-12.5,0.535559287745853,0.554210807882569,"all",0.49338404265234,0.488223081220157,0.513849257277266,0.5361286067048,0.508964662907339,0.512966205167158
"2019-20","Regular Season",2019-12-01,"21900284","BKN vs. MIA","MIA","1610612748","BKN","BKN",FALSE,TRUE,TRUE,TRUE,FALSE,0.234244942334835,FALSE,-4.5,0.446013348090667,0.429824002096771,"all",0.554476509864488,0.595691626180922,0.55686356024696,0.604861904421235,0.426424261857128,0.399065449868156
"2019-20","Regular Season",2019-12-01,"21900285","NYK vs. BOS","BOS","1610612738","NYK","NYK",FALSE,FALSE,TRUE,FALSE,FALSE,0.375612608425476,FALSE,-7.5,0.486653061038737,0.49610454100095,"all",0.525577154442303,0.545196364666331,0.535256941234766,0.570013003597463,0.465366378185108,0.45252234822285
"2019-20","Regular Season",2019-12-01,"21900286","MIN vs. MEM","MEM","1610612763","MIN","MIN",FALSE,TRUE,FALSE,TRUE,FALSE,0.481918259201952,FALSE,12,0.46893415220368,0.429198606220599,"all",0.503721237007053,0.506542916579295,0.484304298265368,0.435987613311243,0.494957532731707,0.493526847913387
"2019-20","Regular Season",2019-12-01,"21900287","LAL vs. DAL","DAL","1610612742","LAL","LAL",FALSE,TRUE,TRUE,TRUE,TRUE,0.482937536500203,FALSE,6,0.48251562688008,0.46295397395114,"all",0.503511476011083,0.506171178110907,0.493657560371318,0.483897175392427,0.495241761605816,0.493921316257689
"2019-20","Regular Season",2019-12-01,"21900288","SAS @ DET","SAS","1610612759","DET","SAS",TRUE,FALSE,FALSE,FALSE,TRUE,0.233679202452706,FALSE,2.5,0.430521689231434,0.391482902827105,"all",0.554591556687613,0.595890415054573,0.545945722648945,0.582748268668382,0.426269911777125,0.398855411844086
"2019-20","Regular Season",2019-12-01,"21900289","OKC @ NOP","OKC","1610612760","NOP","OKC",TRUE,TRUE,TRUE,TRUE,FALSE,0.814447011579951,FALSE,2.5,0.569959179606118,0.604539983258992,"all",0.435644313830814,0.388001101294024,0.437253513463357,0.396591413780938,0.586804797205522,0.595758178877895
"2019-20","Regular Season",2019-12-01,"21900290","ORL vs. GSW","GSW","1610612744","ORL","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,0.580432374715479,FALSE,8,0.501613659566868,0.48794952056068,"all",0.483452691171346,0.470642411315514,0.472178711642688,0.436408286610518,0.522415955053536,0.531615996647856
"2019-20","Regular Season",2019-12-01,"21900291","UTA @ TOR","UTA","1610612762","TOR","TOR",FALSE,TRUE,TRUE,TRUE,FALSE,0.574644058762853,FALSE,2,0.513579570797157,0.519567250022576,"all",0.484642740159404,0.47274702755416,0.482794302769326,0.474558080099908,0.520804725610356,0.529383860225816
"2019-20","Regular Season",2019-12-01,"21900292","LAC vs. WAS","WAS","1610612764","LAC","LAC",FALSE,FALSE,FALSE,TRUE,FALSE,0.467851335692535,FALSE,12.5,0.464440712254147,0.421322369438614,"all",0.50661595734766,0.511672316638835,0.486150742722734,0.436494456021128,0.491035337092661,0.488083874691713
"2019-20","Regular Season",2019-12-02,"21900293","CHA vs. PHX","CHA","1610612766","PHX","CHA",TRUE,FALSE,FALSE,TRUE,TRUE,0.661595538742534,TRUE,4,0.529947005838871,0.541521742231797,"all",0.467067317227907,0.441770980167251,0.461241238016917,0.441090754942933,0.543005606358834,0.562340097565045
"2019-20","Regular Season",2019-12-02,"21900294","PHI vs. UTA","PHI","1610612755","UTA","UTA",FALSE,FALSE,TRUE,TRUE,FALSE,0.4842028411879,TRUE,-5,0.505655397966185,0.524691582151439,"all",0.503224036266031,0.505669264956117,0.511895834744886,0.526278198181868,0.495785570275735,0.494436719569745
"2019-20","Regular Season",2019-12-02,"21900295","ATL vs. GSW","ATL","1610612737","GSW","GSW",FALSE,FALSE,TRUE,TRUE,FALSE,0.496300667165937,TRUE,-6.5,0.511250866374866,0.537493854692134,"all",0.500755005352161,0.501293653500694,0.512151219863252,0.527213476154552,0.499013054978895,0.499089618443992
"2019-20","Regular Season",2019-12-02,"21900296","IND @ MEM","MEM","1610612763","IND","MEM",TRUE,TRUE,FALSE,TRUE,FALSE,0.6681135246831,TRUE,9,0.522163117845338,0.516388355756084,"all",0.465743051697476,0.439446656423796,0.451246983882683,0.402860123389455,0.544731154458197,0.564806544580128
"2019-20","Regular Season",2019-12-02,"21900297","MIL vs. NYK","MIL","1610612749","NYK","MIL",TRUE,TRUE,FALSE,TRUE,FALSE,0.714156453597073,TRUE,-17,0.580574352754129,0.619891093756889,"all",0.456403274268384,0.423108876863999,0.487733787335314,0.491264063233567,0.556887486336734,0.582131524887384
"2019-20","Regular Season",2019-12-02,"21900298","SAC vs. CHI","SAC","1610612758","CHI","SAC",TRUE,TRUE,FALSE,TRUE,FALSE,0.361998616014729,TRUE,-4.5,0.476431900634783,0.475999355892594,"all",0.52813528927775,0.549706732789354,0.535014300691567,0.56339794499144,0.463248960958479,0.447626495471149
"2019-20","Regular Season",2019-12-02,"21900293","CHA vs. PHX","PHX","1610612756","CHA","CHA",FALSE,TRUE,TRUE,FALSE,FALSE,0.338404461257466,FALSE,-4,0.470052994161129,0.464399547355798,"all",0.532932682772093,0.558141396610441,0.538758761983083,0.569229947965049,0.456994393641166,0.4386691733706
"2019-20","Regular Season",2019-12-02,"21900294","PHI vs. UTA","UTA","1610612762","PHI","UTA",TRUE,TRUE,FALSE,FALSE,TRUE,0.5157971588121,FALSE,5,0.494344602033815,0.481253898532879,"all",0.496775963733969,0.494241920531085,0.488104165255114,0.4818528308466,0.504214429724265,0.506588076092269
"2019-20","Regular Season",2019-12-02,"21900295","ATL vs. GSW","GSW","1610612744","ATL","GSW",TRUE,TRUE,FALSE,FALSE,TRUE,0.503699332834063,FALSE,6.5,0.488749133625134,0.468434455925501,"all",0.499244994647839,0.498617521023366,0.487848780136748,0.473892333846951,0.500986945021105,0.501935320257158
"2019-20","Regular Season",2019-12-02,"21900296","IND @ MEM","IND","1610612754","MEM","MEM",FALSE,FALSE,TRUE,FALSE,TRUE,0.3318864753169,FALSE,-9,0.477836882154662,0.47850585959285,"all",0.534256948302524,0.560465818379172,0.548753016117317,0.586878397095669,0.455268845541803,0.436201450528148
"2019-20","Regular Season",2019-12-02,"21900297","MIL vs. NYK","NYK","1610612752","MIL","MIL",FALSE,FALSE,TRUE,FALSE,TRUE,0.285843546402927,FALSE,17,0.419425647245871,0.334776930248318,"all",0.543596725731616,0.5768043953021,0.512266212664686,0.460658993651035,0.443112513663266,0.418866101510163
"2019-20","Regular Season",2019-12-02,"21900298","SAC vs. CHI","CHI","1610612741","SAC","SAC",FALSE,FALSE,TRUE,FALSE,TRUE,0.638001383985271,FALSE,4.5,0.523568099365217,0.529940032256142,"all",0.47186471072225,0.450205320524248,0.464985699308433,0.446952772973123,0.536751039041521,0.553386987197298
"2019-20","Regular Season",2019-12-03,"21900299","DET @ CLE","CLE","1610612739","DET","DET",FALSE,FALSE,FALSE,FALSE,FALSE,0.141159578599252,TRUE,3.5,0.401265836684991,0.352667891468907,"all",0.582596893585382,0.627763312395768,0.563288448603277,0.605869085141939,0.413786858739188,0.366232260895297
"2019-20","Regular Season",2019-12-03,"21900300","ORL @ WAS","WAS","1610612764","ORL","ORL",FALSE,FALSE,FALSE,TRUE,FALSE,0.434309167676557,TRUE,1,0.480843883572237,0.470494021202173,"all",0.515255635264274,0.523864624472287,0.510988112338761,0.522809993320497,0.484063600531914,0.475350788419275
"2019-20","Regular Season",2019-12-03,"21900301","TOR vs. MIA","TOR","1610612761","MIA","MIA",FALSE,TRUE,TRUE,TRUE,FALSE,0.668892844056482,TRUE,-5,0.55480208129863,0.586855264623003,"all",0.460845516952145,0.438748209361662,0.476214273990647,0.46807316036815,0.540895222072219,0.56493414170563
"2019-20","Regular Season",2019-12-03,"21900302","NOP vs. DAL","NOP","1610612740","DAL","DAL",FALSE,TRUE,TRUE,TRUE,FALSE,0.272979108244047,TRUE,4.5,0.43172429970649,0.394452352714484,"all",0.552543596071523,0.581900436711223,0.536003976877897,0.56221603940043,0.445128635636193,0.414308400158586
"2019-20","Regular Season",2019-12-03,"21900303","HOU @ SAS","SAS","1610612759","HOU","SAS",TRUE,FALSE,FALSE,FALSE,TRUE,0.479306002351673,TRUE,7,0.478156474718809,0.458323657712095,"all",0.504807190880647,0.507492755546506,0.491211391144973,0.477374587389924,0.494978165890172,0.492589404319342
"2019-20","Regular Season",2019-12-03,"21900304","LAL @ DEN","DEN","1610612743","LAL","DEN",TRUE,TRUE,FALSE,FALSE,FALSE,0.360213343734214,TRUE,-3,0.471383342510771,0.462117939789844,"all",0.532427692402045,0.550696310464935,0.532736981765512,0.558957958572905,0.466128640712496,0.447110699433465
"2019-20","Regular Season",2019-12-03,"21900305","POR @ LAC","LAC","1610612746","POR","LAC",TRUE,TRUE,FALSE,TRUE,TRUE,0.33347658931842,TRUE,-8.5,0.47754546813786,0.4787238735871,"all",0.53860737802735,0.56031446513927,0.547934962388494,0.584689810737906,0.459675996976659,0.436994198973082
"2019-20","Regular Season",2019-12-03,"21900299","DET @ CLE","DET","1610612765","CLE","DET",TRUE,TRUE,TRUE,TRUE,TRUE,0.858840421400748,FALSE,-3.5,0.598734163315009,0.641815234676565,"all",0.417403106414618,0.387095028674047,0.436711551396723,0.412685192119586,0.586213141260812,0.594873656461312
"2019-20","Regular Season",2019-12-03,"21900300","ORL @ WAS","ORL","1610612753","WAS","ORL",TRUE,TRUE,TRUE,FALSE,TRUE,0.565690832323443,FALSE,-1,0.519156116427763,0.529505557423551,"all",0.484744364735726,0.476047224118598,0.489011887661239,0.487731502391358,0.515936399468086,0.525698206555731
"2019-20","Regular Season",2019-12-03,"21900301","TOR vs. MIA","MIA","1610612748","TOR","MIA",TRUE,FALSE,FALSE,FALSE,TRUE,0.331107155943518,FALSE,5,0.44519791870137,0.413144325289826,"all",0.539154483047855,0.561164761256682,0.523785726009353,0.540081463329822,0.459104777927781,0.436100063371911
"2019-20","Regular Season",2019-12-03,"21900302","NOP vs. DAL","DAL","1610612742","NOP","DAL",TRUE,FALSE,FALSE,FALSE,TRUE,0.727020891755953,FALSE,-4.5,0.56827570029351,0.605547243281233,"all",0.447456403928477,0.418013582935232,0.463996023122103,0.44820122824419,0.554871364363807,0.586712002085516
"2019-20","Regular Season",2019-12-03,"21900303","HOU @ SAS","HOU","1610612745","SAS","SAS",FALSE,TRUE,TRUE,TRUE,FALSE,0.520693997648327,FALSE,-7,0.521843525281191,0.541675922378895,"all",0.495192809119353,0.492418911099663,0.508788608855027,0.521394866161084,0.505021834109828,0.508461991519439
"2019-20","Regular Season",2019-12-03,"21900304","LAL @ DEN","LAL","1610612747","DEN","DEN",FALSE,FALSE,TRUE,TRUE,TRUE,0.639786656265786,FALSE,3,0.528616657489229,0.537881639790574,"all",0.467572307597955,0.449216245987101,0.467263018234488,0.451474579908736,0.533871359287504,0.553928961748773
"2019-20","Regular Season",2019-12-03,"21900305","POR @ LAC","POR","1610612757","LAC","LAC",FALSE,FALSE,TRUE,FALSE,FALSE,0.66652341068158,FALSE,8.5,0.52245453186214,0.52127570433175,"all",0.461392621972649,0.439598468948426,0.452065037611506,0.407266221684877,0.540324003023341,0.56404048719813
"2019-20","Regular Season",2019-12-04,"21900306","CHA vs. GSW","CHA","1610612766","GSW","CHA",TRUE,TRUE,FALSE,FALSE,TRUE,0.628685530191107,TRUE,-3,0.537823008568399,0.567690977717551,"all",0.47227987941877,0.461881718233781,0.481505006200275,0.456566498085784,0.53575946540151,0.549895810097684
"2019-20","Regular Season",2019-12-04,"21900307","MIL @ DET","DET","1610612765","MIL","DET",TRUE,TRUE,FALSE,FALSE,TRUE,0.544249990482757,TRUE,8.5,0.492061790171544,0.471956384161665,"all",0.490459493947805,0.488864618412625,0.477923992569316,0.454427908116136,0.510100444914306,0.517545526491242
"2019-20","Regular Season",2019-12-04,"21900308","ORL vs. PHX","ORL","1610612753","PHX","PHX",FALSE,FALSE,FALSE,FALSE,TRUE,0.547270525932941,TRUE,2,0.507095326507436,0.509526162802394,"all",0.489808426933475,0.487897289604477,0.488086811420364,0.485073911603627,0.511450989205816,0.518706975845698
"2019-20","Regular Season",2019-12-04,"21900309","ATL vs. BKN","ATL","1610612737","BKN","BKN",FALSE,FALSE,FALSE,TRUE,FALSE,0.201286880121155,TRUE,2.5,0.422485286903221,0.379405640466611,"all",0.564057805565343,0.597491879621208,0.550147750121597,0.605073876130642,0.410348451480035,0.387463938737279
"2019-20","Regular Season",2019-12-04,"21900310","BOS vs. MIA","BOS","1610612738","MIA","BOS",TRUE,TRUE,TRUE,TRUE,TRUE,0.378171090014856,TRUE,-5.5,0.482479393973872,0.488197235864408,"all",0.526245928535336,0.541979368627029,0.531238606909462,0.553766136999292,0.462180075001662,0.45374105620548
"2019-20","Regular Season",2019-12-04,"21900311","CHI vs. MEM","CHI","1610612741","MEM","MEM",FALSE,TRUE,TRUE,TRUE,FALSE,0.427048283767965,TRUE,-6.5,0.496558854234035,0.512131487967236,"all",0.515725454313683,0.526392452197051,0.524002816859477,0.546142176409804,0.476612054739252,0.472455191986344
"2019-20","Regular Season",2019-12-04,"21900312","OKC vs. IND","OKC","1610612760","IND","OKC",TRUE,TRUE,FALSE,FALSE,FALSE,0.803984347275743,TRUE,1,0.571238687303748,0.609595041743769,"all",0.43482453884915,0.352010723254928,0.443193464203285,0.396372451050728,0.586367562554583,0.595645448166881
"2019-20","Regular Season",2019-12-04,"21900313","MIN @ DAL","DAL","1610612742","MIN","DAL",TRUE,TRUE,FALSE,FALSE,TRUE,0.530531523982872,TRUE,-5.5,0.519515209725582,0.545204746977212,"all",0.493416841215722,0.493258909933184,0.5035107739413,0.500428834809552,0.507046375117476,0.512268333258808
"2019-20","Regular Season",2019-12-04,"21900314","LAL @ UTA","UTA","1610612762","LAL","LAL",FALSE,TRUE,FALSE,TRUE,FALSE,0.484660522308109,TRUE,-2,0.500669587378481,0.508490118246014,"all",0.503307616743614,0.50795599529135,0.506095534786532,0.507072842842921,0.493269635176854,0.494609573411342
"2019-20","Regular Season",2019-12-04,"21900315","POR vs. SAC","POR","1610612757","SAC","SAC",FALSE,FALSE,FALSE,TRUE,TRUE,0.723812233189172,TRUE,-5.5,0.566139674076611,0.615674034031823,"all",0.451888488829248,0.41338252873822,0.468326840798817,0.432908772435575,0.563707385211391,0.58583019931352
"2019-20","Regular Season",2019-12-04,"21900306","CHA vs. GSW","GSW","1610612744","CHA","CHA",FALSE,FALSE,TRUE,TRUE,FALSE,0.371314469808893,FALSE,3,0.462176991431601,0.438252134991187,"all",0.52772012058123,0.544160088111863,0.518494993799725,0.542470695453483,0.46424053459849,0.451124992743636
"2019-20","Regular Season",2019-12-04,"21900307","MIL @ DET","MIL","1610612749","DET","DET",FALSE,FALSE,TRUE,TRUE,FALSE,0.455750009517243,FALSE,-8.5,0.507938209828456,0.525679294872846,"all",0.509540506052195,0.517213480811361,0.522076007430684,0.554917485961586,0.489899555085694,0.483484137108926
"2019-20","Regular Season",2019-12-04,"21900308","ORL vs. PHX","PHX","1610612756","ORL","PHX",TRUE,TRUE,TRUE,TRUE,FALSE,0.452729474067059,FALSE,-2,0.492904673492564,0.4965172007506,"all",0.510191573066525,0.518180119833021,0.511913188579636,0.518287093239284,0.488549010794184,0.482322519053656
"2019-20","Regular Season",2019-12-04,"21900309","ATL vs. BKN","BKN","1610612751","ATL","BKN",TRUE,TRUE,TRUE,FALSE,TRUE,0.798713119878845,FALSE,-2.5,0.577514713096779,0.62627037520149,"all",0.435942194434657,0.3559230165631,0.449852249878403,0.398146765640719,0.589651548519965,0.595645448166881
"2019-20","Regular Season",2019-12-04,"21900310","BOS vs. MIA","MIA","1610612748","BOS","BOS",FALSE,FALSE,FALSE,FALSE,FALSE,0.621828909985144,FALSE,5.5,0.517520606026128,0.517841838620476,"all",0.473754071464664,0.464066691981092,0.468761393090538,0.44767162020274,0.537819924998338,0.547280783675214
"2019-20","Regular Season",2019-12-04,"21900311","CHI vs. MEM","MEM","1610612763","CHI","MEM",TRUE,FALSE,FALSE,FALSE,TRUE,0.572951716232035,FALSE,6.5,0.503441145765965,0.493910891783429,"all",0.484274545686317,0.479677260399096,0.475997183140523,0.457162845335363,0.523387945260748,0.528572421267844
"2019-20","Regular Season",2019-12-04,"21900312","OKC vs. IND","IND","1610612754","OKC","OKC",FALSE,FALSE,TRUE,TRUE,TRUE,0.196015652724257,FALSE,-1,0.428761312696252,0.396174022226845,"all",0.56517546115085,0.599115616639266,0.556806535796716,0.606843213873375,0.413632437445417,0.385538971219728
"2019-20","Regular Season",2019-12-04,"21900313","MIN @ DAL","MIN","1610612750","DAL","DAL",FALSE,FALSE,TRUE,TRUE,FALSE,0.469468476017128,FALSE,5.5,0.480484790274418,0.46079657328019,"all",0.506583158784278,0.512821750039253,0.4964892260587,0.492133588748716,0.492953624882524,0.488761956721694
"2019-20","Regular Season",2019-12-04,"21900314","LAL @ UTA","LAL","1610612747","UTA","LAL",TRUE,FALSE,TRUE,FALSE,TRUE,0.51533947769189,FALSE,2,0.499330412621519,0.497553545267383,"all",0.496692383256386,0.498126404990199,0.493904465213469,0.496291482601293,0.506730364823146,0.506421142352325
"2019-20","Regular Season",2019-12-04,"21900315","POR vs. SAC","SAC","1610612758","POR","SAC",TRUE,TRUE,TRUE,FALSE,FALSE,0.276187766810828,FALSE,5.5,0.433860325923389,0.390062679606431,"all",0.548111511170752,0.574204222036545,0.531673159201183,0.548625277723326,0.436292614788609,0.415170636775864
"2019-20","Regular Season",2019-12-05,"21900316","WAS vs. PHI","WAS","1610612764","PHI","PHI",FALSE,TRUE,TRUE,TRUE,FALSE,0.330042056636134,TRUE,7.5,0.435138464560434,0.39809175977027,"all",0.534577489241461,0.552225241935886,0.518942217044977,0.51424895129519,0.46075769640336,0.435124919542821
"2019-20","Regular Season",2019-12-05,"21900317","DEN @ NYK","NYK","1610612752","DEN","DEN",FALSE,FALSE,FALSE,TRUE,TRUE,0.437473134589816,TRUE,8.5,0.460702957407412,0.431718879710909,"all",0.512738503735593,0.517439268371505,0.497360822925768,0.479037920357905,0.485537191607706,0.476345523176834
"2019-20","Regular Season",2019-12-05,"21900318","HOU @ TOR","TOR","1610612761","HOU","HOU",FALSE,FALSE,TRUE,FALSE,FALSE,0.510751440289253,TRUE,-2,0.50821288962623,0.519120744654743,"all",0.49780916525663,0.49359374926929,0.501355257368534,0.497963049676721,0.502487540766916,0.504682932061015
"2019-20","Regular Season",2019-12-05,"21900319","NOP vs. PHX","NOP","1610612740","PHX","NOP",TRUE,TRUE,TRUE,FALSE,TRUE,0.663269308235173,TRUE,-4.5,0.555189407660538,0.589836690986633,"all",0.466779205373176,0.444180691833806,0.477281699982253,0.443652987190616,0.537703917604948,0.56335781143158
"2019-20","Regular Season",2019-12-05,"21900316","WAS vs. PHI","PHI","1610612755","WAS","PHI",TRUE,FALSE,FALSE,FALSE,TRUE,0.669957943363866,FALSE,-7.5,0.564861535439566,0.603312244649802,"all",0.465422510758539,0.442031656262907,0.481057782955023,0.469750920442293,0.53924230359664,0.565902744812695
"2019-20","Regular Season",2019-12-05,"21900317","DEN @ NYK","DEN","1610612743","NYK","DEN",TRUE,TRUE,TRUE,FALSE,FALSE,0.562526865410184,FALSE,-8.5,0.539297042592588,0.564079667713956,"all",0.487261496264407,0.476756656341232,0.502639177074232,0.517695497820205,0.514462808392294,0.524697578599226
